id,tagged_sentence
7552,"[('It', 'PP'), ('was', 'BE'), ('a', 'AT'), ('hardy', 'JJ'), ('undertaking', 'NN'), (',', ','), ('and', 'CC'), (""Wheelock's"", 'PP'), ('was', 'BE'), ('indeed', 'RB'), ('``', '``'), ('a', 'AT'), ('voice', 'NN'), ('crying', 'VB'), ('in', 'IN'), ('the', 'AT'), ('wilderness', 'NN'), (""''"", ""''""), ('.', '.')]"
7553,"[('This', 'DT'), ('can', 'MD'), ('be', 'BE'), ('done', 'VB'), ('by', 'IN'), ('stories', 'NN'), ('in', 'IN'), ('your', 'PP'), ('house', 'NN'), ('organs', 'NN'), (',', ','), ('posters', 'NN'), (',', ','), ('special', 'JJ'), ('publications', 'NN'), (',', ','), ('letters', 'NN'), ('to', 'IN'), (""workers'"", 'NN'), ('homes', 'NN'), ('as', 'CS'), ('well', 'RB'), ('as', 'CS'), ('by', 'IN'), ('word', 'NN'), ('of', 'IN'), ('mouth', 'NN'), ('through', 'IN'), ('your', 'PP'), ('chain', 'NN'), ('of', 'IN'), ('command', 'NN'), ('.', '.')]"
7554,"[('Letters', 'NN'), ('may', 'MD'), ('be', 'BE'), ('wired', 'VB'), ('to', 'IN'), ('the', 'AT'), ('face', 'NN'), ('of', 'IN'), ('the', 'AT'), ('combined', 'VB'), ('channels', 'NN'), (',', ','), ('painted', 'VB'), ('on', 'IN'), ('the', 'AT'), ('first', 'OD'), ('surface', 'NN'), (',', ','), ('or', 'CC'), ('handled', 'VB'), ('in', 'IN'), ('other', 'AP'), ('ways', 'NN'), ('.', '.')]"
7559,"[('Admitting', 'NN'), ('that', 'CS'), ('main', 'JJ'), ('streets', 'NN'), ('and', 'CC'), ('the', 'AT'), ('central', 'JJ'), ('business', 'NN'), ('district', 'NN'), ('should', 'MD'), ('have', 'HV'), ('priority', 'NN'), (',', ','), ('the', 'AT'), ('Councilman', 'NN'), ('said', 'VB'), ('it', 'PP'), ('is', 'BE'), ('also', 'RB'), ('essential', 'JJ'), ('that', 'CS'), ('small', 'JJ'), ('shopping', 'NN'), ('areas', 'NN'), ('``', '``'), ('not', '*'), ('be', 'BE'), ('overlooked', 'VB'), ('if', 'CS'), ('our', 'PP'), ('small', 'JJ'), ('merchants', 'NN'), ('are', 'BE'), ('to', 'TO'), ('survive', 'VB'), (""''"", ""''""), ('.', '.')]"
7560,"[('So', 'QL'), ('sure', 'JJ'), ('that', 'CS'), ('money', 'NN'), ('could', 'MD'), ('do', 'DO'), ('anything', 'PN'), ('!', '.'), ('!', '.')]"
7562,"[('This', 'DT'), ('development', 'NN'), ('is', 'BE'), ('reflected', 'VB'), ('in', 'IN'), ('the', 'AT'), ('action', 'NN'), ('taken', 'VB'), ('in', 'IN'), ('February', 'NP'), (',', ','), ('1961', 'CD'), (',', ','), ('by', 'IN'), ('the', 'AT'), ('general', 'JJ'), ('board', 'NN'), ('of', 'IN'), ('the', 'AT'), ('National', 'JJ'), ('Council', 'NN'), ('of', 'IN'), ('Churches', 'NN'), (',', ','), ('the', 'AT'), ('largest', 'JJ'), ('Protestant', 'JJ'), ('organization', 'NN'), ('in', 'IN'), ('the', 'AT'), ('Aj', 'NN'), ('.', '.')]"
7564,"[('North', 'NR'), ('to', 'IN'), ('Acadia', 'AT'), ('National', 'JJ'), ('Park', 'NN'), (',', ','), ('Maine', 'NP'), (',', ','), ('with', 'IN'), ('views', 'NN'), ('of', 'IN'), ('a', 'AT'), ('rockbound', 'JJ'), ('coast', 'NN'), ('and', 'CC'), ('dark', 'JJ'), (',', ','), ('magnificent', 'JJ'), ('forests', 'NN'), ('.', '.')]"
7565,"[('``', '``'), ('Not', '*'), ('yet', 'RB'), ('.', '.')]"
7567,"[('To', 'IN'), ('him', 'PP'), ('they', 'PP'), ('were', 'BE'), ('one', 'CD'), ('and', 'CC'), ('the', 'AT'), ('same', 'AP'), ('.', '.')]"
7568,"[('Furthermore', 'RB'), (',', ','), ('there', 'EX'), ('is', 'BE'), ('a', 'AT'), ('cautious', 'JJ'), ('conservatism', 'NN'), ('on', 'IN'), ('the', 'AT'), ('part', 'NN'), ('of', 'IN'), ('those', 'DT'), ('making', 'VB'), ('local', 'JJ'), ('skill', 'NN'), ('surveys', 'NN'), ('.', '.')]"
7569,"[('I', 'PP'), ('am', 'BE'), ('sure', 'JJ'), ('he', 'PP'), ('is', 'BE'), ('in', 'IN'), ('raptures', 'NN'), (""''"", ""''""), ('.', '.')]"
7571,"[('No', 'RB'), (',', ','), ('that', 'WP'), (""isn't"", 'BE'), ('quite', 'QL'), ('fair', 'JJ'), ('.', '.')]"
7575,"[('Twenty-four', 'CD'), ('classrooms', 'NN'), ('in', 'IN'), ('twelve', 'CD'), ('unstructured', 'JJ'), ('schools', 'NN'), ('furnished', 'VB'), ('156', 'CD'), ('cases', 'NN'), (',', ','), ('87', 'CD'), ('boys', 'NN'), ('and', 'CC'), ('69', 'CD'), ('girls', 'NN'), ('.', '.')]"
7576,"[('A', 'AT'), ('half-hour', 'NN'), ('passed', 'VB'), (';', '.'), (';', '.')]"
7577,"[('``', '``'), ('Hey', 'UH'), (',', ','), ('come', 'VB'), ('back', 'RB'), (""''"", ""''""), (',', ','), ('he', 'PP'), ('shouted', 'VB'), ('.', '.')]"
7581,"[('The', 'AT'), ('troops', 'NN'), ('must', 'MD'), ('have', 'HV'), ('more', 'RB'), ('than', 'IN'), ('the', 'AT'), ('common', 'JJ'), ('quantity', 'NN'), ('of', 'IN'), ('liquor', 'NN'), (',', ','), ('and', 'CC'), ('perhaps', 'RB'), ('there', 'EX'), ('will', 'MD'), ('be', 'BE'), ('some', 'DT'), ('little', 'JJ'), ('drunkenness', 'NN'), ('among', 'IN'), ('them', 'PP'), (""''"", ""''""), ('.', '.')]"
7585,"[('``', '``'), ('Why', 'WR'), (""don't"", 'DO'), ('you', 'PP'), ('paint', 'VB'), ('it', 'PP'), ('red', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('like', 'CS'), ('a', 'AT'), ('barber', 'NN'), ('pole', 'NN'), (""''"", ""''""), ('?', '.'), ('?', '.')]"
7587,"[('I', 'PP'), ('say', 'VB'), ('``', '``'), ('apparently', 'RB'), (""''"", ""''""), ('although', 'CS'), ('I', 'PP'), ('saw', 'VB'), ('Jouvet', 'NP'), ('as', 'CS'), ('Arnolphe', 'NP'), ('when', 'WR'), ('he', 'PP'), ('visited', 'VB'), ('this', 'DT'), ('country', 'NN'), ('shortly', 'RB'), ('before', 'CS'), ('his', 'PP'), ('death', 'NN'), (';', '.'), (';', '.')]"
7588,"[('Now', 'RB'), ('it', 'PP'), ('did', 'DO'), ('not', '*'), ('occur', 'VB'), ('to', 'IN'), ('him', 'PP'), ('even', 'RB'), ('to', 'TO'), ('wonder', 'VB'), ('whether', 'CS'), ('it', 'PP'), ('was', 'BE'), ('wise', 'JJ'), ('for', 'IN'), ('Robinson', 'NP'), ('to', 'IN'), ('dive', 'NN'), ('again', 'RB'), (':', 'IN'), ('Rob', 'NP'), ('was', 'BE'), ('his', 'PP'), ('boy', 'NN'), (',', ','), ('the', 'AT'), ('kid', 'NN'), ('he', 'PP'), ('had', 'HV'), ('rescued', 'VB'), ('from', 'IN'), ('the', 'AT'), ('streets', 'NN'), (',', ','), ('the', 'AT'), ('object', 'NN'), ('of', 'IN'), ('his', 'PP'), ('pride', 'NN'), ('.', '.')]"
7596,"[('So', 'RB'), ('were', 'BE'), ('a', 'AT'), ('lot', 'NN'), ('of', 'IN'), ('other', 'AP'), ('people', 'NN'), ('.', '.')]"
7598,"[('As', 'QL'), ('much', 'RB'), ('as', 'CS'), ('men', 'NN'), ('intrinsically', 'RB'), ('need', 'VB'), ('the', 'AT'), ('unity', 'NN'), ('that', 'WP'), ('is', 'BE'), ('grounded', 'VB'), ('in', 'IN'), ('God', 'NP'), (',', ','), ('they', 'PP'), ('instrumentally', 'RB'), ('require', 'VB'), ('the', 'AT'), ('institutions', 'NN'), ('that', 'WP'), ('will', 'MD'), ('direct', 'VB'), ('their', 'PP'), ('steps', 'NN'), ('toward', 'IN'), ('him', 'PP'), ('.', '.')]"
7600,"[('--', '--'), ('We', 'PP'), (""won't"", 'MD'), ('be', 'BE'), ('too', 'QL'), ('long', 'JJ'), ('.', '.')]"
7602,"[('The', 'AT'), ('Bonaventure', 'NP'), ('was', 'BE'), ('quivering', 'VB'), ('and', 'CC'), ('lurching', 'VB'), ('like', 'CS'), ('an', 'AT'), ('old', 'JJ'), ('spavined', 'NN'), ('mare', 'NN'), ('.', '.')]"
7603,"[('as', 'CS'), ('he', 'PP'), ('crossed', 'VB'), ('through', 'IN'), ('the', 'AT'), ('courtyard', 'NN'), ('he', 'PP'), ('regretted', 'VB'), ('it', 'PP'), ('.', '.')]"
7604,"[('He', 'PP'), ('talked', 'VB'), ('about', 'IN'), ('unauthentic', 'AT'), ('storylines', 'NN'), ('too', 'RB'), ('.', '.')]"
7605,"[('He', 'PP'), ('lifts', 'NN'), ('her', 'PP'), (',', ','), ('puts', 'VB'), ('her', 'PP'), ('down', 'RP'), (',', ','), ('and', 'CC'), ('walks', 'VB'), ('off', 'RP'), (',', ','), ('neither', 'CC'), ('pleased', 'VB'), ('nor', 'CC'), ('disturbed', 'VB'), (',', ','), ('as', 'CS'), ('if', 'CS'), ('nothing', 'PN'), ('had', 'HV'), ('happened', 'VB'), ('.', '.')]"
7606,"[('Between', 'IN'), ('the', 'AT'), ('unsafe', 'JJ'), ('Towne', 'NN'), ('field', 'NN'), ('and', 'CC'), ('the', 'AT'), ('long', 'JJ'), ('roundabout', 'NN'), ('back', 'NN'), ('road', 'NN'), ('haul', 'VB'), ('that', 'DT'), ('was', 'BE'), ('necessary', 'JJ'), ('to', 'IN'), ('gain', 'NN'), ('access', 'NN'), ('to', 'IN'), ('Wilson', 'NP'), ('flat', 'NN'), (',', ','), ('arrangements', 'NN'), ('at', 'IN'), ('the', 'AT'), ('state', 'NN'), ('capital', 'NN'), ('were', 'BE'), ('far', 'RB'), ('from', 'IN'), ('satisfactory', 'JJ'), ('.', '.')]"
7608,"[('For', 'IN'), ('one', 'CD'), ('thing', 'NN'), (',', ','), ('there', 'EX'), ('is', 'BE'), ('a', 'AT'), ('natural', 'JJ'), ('belt', 'NN'), ('of', 'IN'), ('rock', 'NN'), ('across', 'IN'), ('the', 'AT'), ('river', 'NN'), ('bed', 'NN'), (';', '.'), (';', '.')]"
7609,"[('Anti-A', 'NN'), ('and', 'CC'), ('anti-B', 'JJ'), ('activities', 'NN'), ('were', 'BE'), ('determined', 'VB'), ('in', 'IN'), ('fractions', 'NN'), ('from', 'IN'), ('the', 'AT'), ('sera', 'NN'), ('of', 'IN'), ('group', 'NN'), ('A', 'NN'), (',', ','), ('group', 'NN'), ('B', 'NN'), ('or', 'CC'), ('group', 'NN'), ('O', 'NN'), ('donors', 'NN'), ('by', 'IN'), ('the', 'AT'), ('following', 'NN'), ('tube', 'NN'), ('agglutination', 'NN'), ('methods', 'NN'), ('.', '.')]"
7611,"[('``', '``'), ('How', 'WR'), ('much', 'AP'), ('overweight', 'NN'), ('is', 'BE'), ('she', 'PP'), (""''"", ""''""), ('?', '.'), ('?', '.')]"
7612,"[('Though', 'CS'), ('President', 'NN'), ('John', 'NP'), ('F.', 'NP'), ('Kennedy', 'NP'), ('was', 'BE'), ('primarily', 'RB'), ('concerned', 'VB'), ('with', 'IN'), ('the', 'AT'), ('crucial', 'JJ'), ('problems', 'NN'), ('of', 'IN'), ('Berlin', 'NP'), ('and', 'CC'), ('disarmament', 'NN'), ('adviser', 'NN'), (""McCloy's"", 'IN'), ('unexpected', 'JJ'), ('report', 'NN'), ('from', 'IN'), ('Khrushchev', 'NP'), (',', ','), ('his', 'PP'), ('new', 'JJ'), ('enthusiasm', 'NN'), ('and', 'CC'), ('reliance', 'NN'), ('on', 'IN'), ('personal', 'JJ'), ('diplomacy', 'NN'), ('involved', 'VB'), ('him', 'PP'), ('in', 'IN'), ('other', 'AP'), ('key', 'NN'), ('problems', 'NN'), ('of', 'IN'), ('U.S.', 'NP'), ('foreign', 'JJ'), ('policy', 'NN'), ('last', 'AP'), ('week', 'NN'), ('.', '.')]"
7615,"[('--', '--'), ('I', 'PP'), ('bought', 'VB'), ('50', 'CD'), ('shares', 'NN'), ('of', 'IN'), ('Diversified', 'AT'), ('Growth', 'NN'), ('Stock', 'NN'), ('Fund', 'NN'), ('on', 'IN'), ('Oct.', 'NP'), ('23', 'CD'), (',', ','), ('1959', 'CD'), (',', ','), ('and', 'CC'), ('50', 'CD'), ('more', 'AP'), ('shares', 'NN'), ('of', 'IN'), ('the', 'AT'), ('same', 'AP'), ('mutual', 'JJ'), ('fund', 'NN'), ('on', 'IN'), ('Feb.', 'NP'), ('8', 'CD'), (',', ','), ('1960', 'CD'), ('.', '.')]"
7618,"[('I', 'PP'), ('felt', 'VB'), ('a', 'AT'), ('queasiness', 'NN'), ('in', 'IN'), ('my', 'PP'), ('own', 'JJ'), ('stomach', 'NN'), ('but', 'CC'), ('it', 'PP'), (""wouldn't"", 'MD'), ('do', 'DO'), ('to', 'TO'), ('show', 'VB'), ('these', 'DT'), ('girls', 'NN'), ('that', 'CS'), ('we', 'PP'), ('were', 'BE'), ('afraid', 'JJ'), ('.', '.')]"
7619,"[(""Stratford's"", 'NN'), ('petition', 'NN'), ('to', 'IN'), ('the', 'AT'), ('queen', 'NN'), ('declared', 'VB'), ('that', 'CS'), ('two', 'CD'), ('great', 'JJ'), ('fires', 'NN'), ('had', 'HV'), ('burnt', 'VB'), ('two', 'CD'), ('hundred', 'CD'), ('houses', 'NN'), ('in', 'IN'), ('the', 'AT'), ('town', 'NN'), (',', ','), ('with', 'IN'), ('household', 'NN'), ('goods', 'NN'), (',', ','), ('to', 'IN'), ('the', 'AT'), ('value', 'NN'), ('of', 'IN'), ('twelve', 'CD'), ('thousand', 'CD'), ('pounds', 'NN'), ('.', '.')]"
7621,"[('But', 'CC'), ('as', 'CS'), ('he', 'PP'), ('remarks', 'NN'), ('in', 'IN'), ('his', 'PP'), ('preface', 'NN'), ('to', 'IN'), ('The', 'AT'), ('Walnut', 'NN'), ('Trees', 'NN'), (',', ','), ('``', '``'), ('a', 'AT'), ('novel', 'NN'), ('can', 'MD'), ('hardly', 'RB'), ('ever', 'RB'), ('be', 'BE'), ('rewritten', 'VB'), (""''"", ""''""), (',', ','), ('and', 'CC'), ('``', '``'), ('when', 'WR'), ('this', 'DT'), ('one', 'CD'), ('appears', 'VB'), ('in', 'IN'), ('its', 'PP'), ('final', 'JJ'), ('form', 'NN'), (',', ','), ('the', 'AT'), ('form', 'NN'), ('of', 'IN'), ('the', 'AT'), ('first', 'OD'), ('part', 'NN'), ('will', 'MD'), ('no', 'AT'), ('doubt', 'NN'), ('be', 'BE'), ('radically', 'RB'), ('changed', 'VB'), (""''"", ""''""), ('.', '.')]"
7625,"[('``', '``'), (""Y're"", 'PP'), ('welcome', 'NN'), (""''"", ""''""), ('.', '.')]"
7626,"[('He', 'PP'), ('evolved', 'VB'), ('programs', 'NN'), ('that', 'CS'), ('plumbed', 'AT'), ('new', 'JJ'), ('depths', 'NN'), ('of', 'IN'), ('bathos', 'NN'), ('and', 'CC'), ('besmirched', 'AT'), ('whole', 'JJ'), ('networks', 'NN'), (',', ','), ('and', 'CC'), ('quickly', 'RB'), ('superseded', 'VB'), ('his', 'PP'), ('boss', 'NN'), ('.', '.')]"
7627,"[('A', 'AT'), ('simpler', 'JJ'), ('method', 'NN'), ('was', 'BE'), ('to', 'TO'), ('tie', 'VB'), ('a', 'AT'), ('thread', 'NN'), ('tightly', 'RB'), ('around', 'IN'), ('the', 'AT'), ('wart', 'NN'), ('at', 'IN'), ('its', 'PP'), ('base', 'NN'), ('and', 'CC'), ('wear', 'VB'), ('it', 'PP'), ('this', 'DT'), ('way', 'NN'), ('.', '.')]"
7629,"[('But', 'CC'), ('Mr.', 'NP'), ('Kennedy', 'NP'), ('had', 'HV'), ('become', 'VB'), ('convinced', 'VB'), ('that', 'CS'), ('a', 'AT'), ('personal', 'JJ'), ('confrontation', 'NN'), ('with', 'IN'), ('Mr.', 'NP'), ('Khrushchev', 'NP'), ('might', 'MD'), ('be', 'BE'), ('the', 'AT'), ('only', 'AP'), ('way', 'NN'), ('to', 'TO'), ('prevent', 'VB'), ('catastrophe', 'NN'), ('.', '.')]"
7630,"[('Foreigners', 'NN'), ('this', 'DT'), ('way', 'NN'), (""'"", ""'""), ('!', '.'), ('!', '.')]"
7631,"[('A', 'AT'), ('small', 'JJ'), ('reception', 'NN'), ('will', 'MD'), ('follow', 'VB'), ('in', 'IN'), ('the', 'AT'), ('Oak', 'NN'), ('Park', 'NN'), ('Arms', 'NN'), ('hotel', 'NN'), ('.', '.')]"
7633,"[('A', 'AT'), ('re-enactment', 'NN'), ('of', 'IN'), ('the', 'AT'), ('Battle', 'NN'), ('of', 'IN'), ('Lexington', 'NP'), (',', ','), ('May', 'NP'), ('18th', 'OD'), ('at', 'IN'), ('Lexington', 'NP'), (',', ','), ('Missouri', 'NP'), (';', '.'), (';', '.')]"
7634,"[('To', 'IN'), ('most', 'AP'), ('of', 'IN'), ('those', 'DT'), ('who', 'WP'), ('composed', 'VB'), ('the', 'AT'), ('Amen', 'JJ'), ('corner', 'NN'), ('it', 'PP'), ('was', 'BE'), ('a', 'AT'), ('magnificent', 'JJ'), ('and', 'CC'), ('beautiful', 'JJ'), ('experience', 'NN'), (',', ','), ('something', 'PN'), ('for', 'IN'), ('which', 'WD'), ('they', 'PP'), ('lived', 'VB'), ('from', 'IN'), ('week', 'NN'), ('to', 'IN'), ('week', 'NN'), ('.', '.')]"
7636,"[('dictionary', 'NN'), ('information', 'NN'), ('about', 'IN'), ('the', 'AT'), ('form', 'NN'), ('stored', 'VB'), ('at', 'IN'), ('this', 'DT'), ('location', 'NN'), ('can', 'MD'), ('be', 'BE'), ('retrieved', 'VB'), ('directly', 'RB'), ('by', 'IN'), ('occurrences', 'NN'), ('of', 'IN'), ('the', 'AT'), ('form', 'NN'), ('in', 'IN'), ('text', 'NN'), ('.', '.')]"
7637,"[('Old', 'JJ'), ('world', 'NN'), ('and', 'CC'), ('new', 'JJ'), ('world', 'NN'), ('.', '.')]"
7639,"[('backstitch', 'NN'), ('pieces', 'NN'), ('together', 'RB'), ('close', 'VB'), ('to', 'IN'), ('edge', 'NN'), ('.', '.')]"
7643,"[('All', 'AB'), ('the', 'AT'), ('bars', 'NN'), ('are', 'BE'), ('cut', 'VB'), ('from', 'IN'), ('Af', 'NN'), ('brass', 'NN'), ('.', '.')]"
7645,"[('If', 'CS'), ('we', 'PP'), ('fail', 'VB'), ('to', 'TO'), ('develop', 'VB'), ('the', 'AT'), ('means', 'NN'), ('to', 'TO'), ('hunt', 'VB'), ('down', 'RP'), ('and', 'CC'), ('destroy', 'VB'), ('the', 'AT'), (""enemy's"", 'NN'), ('military', 'JJ'), ('force', 'NN'), ('with', 'IN'), ('extreme', 'JJ'), ('care', 'NN'), ('and', 'CC'), ('precision', 'NN'), (',', ','), ('and', 'CC'), ('if', 'CS'), ('war', 'NN'), ('comes', 'VB'), ('in', 'IN'), ('spite', 'NN'), ('of', 'IN'), ('our', 'PP'), ('most', 'QL'), ('ardent', 'JJ'), ('desires', 'NN'), ('for', 'IN'), ('peace', 'NN'), (',', ','), ('our', 'PP'), ('choice', 'NN'), ('of', 'IN'), ('alternatives', 'NN'), ('will', 'MD'), ('be', 'BE'), ('truly', 'RB'), ('frightening', 'VB'), ('.', '.')]"
7649,"[('Or', 'CC'), ('are', 'BE'), ('you', 'PP'), ('trying', 'VB'), ('the', 'AT'), (""devil's"", 'NN'), ('substitutes', 'NN'), ('to', 'TO'), ('relieve', 'VB'), ('that', 'CS'), ('spiritual', 'JJ'), ('hunger', 'NN'), ('you', 'PP'), ('feel', 'VB'), ('within', 'IN'), ('?', '.'), ('?', '.')]"
7650,"[('You', 'PP'), ('sometimes', 'RB'), ('give', 'VB'), ('them', 'PP'), ('a', 'AT'), ('little', 'JJ'), ('demonstration', 'NN'), (',', ','), ('a', 'AT'), ('little', 'JJ'), ('guidance', 'NN'), (',', ','), ('and', 'CC'), ('suggestions', 'NN'), ('about', 'IN'), ('staying', 'VB'), ('inside', 'IN'), ('the', 'AT'), ('lines', 'NN'), ('.', '.')]"
7652,"[('``', '``'), (""You're"", 'PP'), ('leaving', 'VB'), (""''"", ""''""), ('?', '.'), ('?', '.')]"
7653,"[('It', 'PP'), ('seems', 'VB'), ('time', 'NN'), ('to', 'TO'), ('consider', 'VB'), ('a', 'AT'), ('revision', 'NN'), ('of', 'IN'), ('operational', 'JJ'), ('procedures', 'NN'), ('for', 'IN'), ('lexicostatistic', 'AT'), ('studies', 'NN'), ('on', 'IN'), ('a', 'AT'), ('more', 'QL'), ('humble', 'JJ'), (',', ','), ('solid', 'JJ'), (',', ','), ('and', 'CC'), ('limited', 'VB'), ('basis', 'NN'), ('.', '.')]"
7655,"[('The', 'AT'), ('text', 'NN'), ('of', 'IN'), ('the', 'AT'), ('book', 'NN'), ('leaves', 'VB'), ('a', 'AT'), ('somewhat', 'QL'), ('milder', 'JJ'), ('impression', 'NN'), ('than', 'IN'), ('the', 'AT'), ('prepublication', 'JJ'), ('excerpt', 'NN'), ('.', '.')]"
7660,"[('and', 'CC'), ('William', 'NP'), ('F.', 'NP'), ('Orvis', 'NP'), (',', ','), ('secretary', 'NN'), ('.', '.')]"
7661,"[('``', '``'), (""Where'd"", 'WR'), ('your', 'PP'), ('friend', 'NN'), ('Hoag', 'NP'), ('get', 'VB'), ('his', 'PP'), ('information', 'NN'), (""''"", ""''""), ('?', '.'), ('?', '.')]"
7663,"[('The', 'AT'), ('medical', 'JJ'), ('examiner', 'NN'), ('states', 'NN'), ('that', 'CS'), ('death', 'NN'), ('was', 'BE'), ('due', 'JJ'), ('to', 'IN'), ('``', '``'), ('natural', 'JJ'), ('causes', 'NN'), (""''"", ""''""), ('.', '.')]"
7665,"[('You', 'PP'), ('fell', 'VB'), ('down', 'RP'), ('in', 'IN'), ('front', 'NN'), ('of', 'IN'), ('the', 'AT'), ('house', 'NN'), (',', ','), ('and', 'CC'), ('I', 'PP'), ('carried', 'VB'), ('you', 'PP'), ('in', 'IN'), ('.', '.')]"
7667,"[('The', 'AT'), ('new', 'JJ'), ('offering', 'NN'), ('Tuesday', 'NR'), ('consisted', 'VB'), ('of', 'IN'), ('$60', 'NN'), ('million', 'CD'), ('worth', 'NN'), ('of', 'IN'), ('4-7/8', 'AT'), ('debentures', 'NN'), (',', ','), ('due', 'JJ'), ('June', 'NP'), ('1', 'CD'), (',', ','), ('1986', 'CD'), (',', ','), ('at', 'IN'), ('100%', 'NN'), (',', ','), ('and', 'CC'), ('$60', 'NN'), ('million', 'CD'), ('of', 'IN'), ('4-1/2%', 'AT'), ('convertible', 'NN'), ('subordinated', 'VB'), ('debentures', 'NN'), ('due', 'JJ'), ('June', 'NP'), ('1', 'CD'), (',', ','), ('1991', 'NP'), (',', ','), ('at', 'IN'), ('100%', 'NN'), ('.', '.')]"
7668,"[('There', 'EX'), ('were', 'BE'), ('several', 'AP'), ('men', 'NN'), ('of', 'IN'), ('ninety', 'CD'), ('or', 'CC'), ('more', 'AP'), ('whom', 'WP'), ('I', 'PP'), ('knew', 'VB'), ('first', 'RB'), ('or', 'CC'), ('last', 'RB'), (',', ','), ('all', 'AB'), ('of', 'IN'), ('whom', 'WP'), ('were', 'BE'), ('still', 'RB'), ('productive', 'JJ'), ('and', 'CC'), ('most', 'AP'), ('of', 'IN'), ('whom', 'WP'), ('knew', 'VB'), ('one', 'CD'), ('another', 'DT'), ('as', 'CS'), ('if', 'CS'), ('they', 'PP'), ('had', 'HV'), ('naturally', 'RB'), ('come', 'VB'), ('together', 'RB'), ('at', 'IN'), ('the', 'AT'), ('apex', 'NN'), ('of', 'IN'), ('their', 'PP'), ('lives', 'NN'), ('.', '.')]"
7671,"[('Like', 'CS'), ('Eisenhower', 'NP'), (',', ','), ('he', 'PP'), ('holds', 'VB'), ('the', 'AT'), (""militarist's"", 'JJ'), ('suspicion', 'NN'), ('of', 'IN'), ('politicians', 'NN'), ('.', '.')]"
7672,"[('His', 'PP'), ('best', 'JJ'), ('mile', 'NN'), ('to', 'IN'), ('date', 'NN'), ('is', 'BE'), ('2:32.2', 'CD'), ('.', '.')]"
7674,"[('In', 'IN'), ('spite', 'NN'), ('of', 'IN'), ('this', 'DT'), (',', ','), ('many', 'AP'), ('universities', 'NN'), ('offer', 'VB'), ('adequate', 'JJ'), ('and', 'CC'), ('even', 'RB'), ('distinguished', 'VB'), ('courses', 'NN'), ('in', 'IN'), ('the', 'AT'), ('subject', 'NN'), ('.', '.')]"
7677,"[('By', 'IN'), ('Wednesday', 'NR'), ('the', 'AT'), ('landlord', 'NN'), ('was', 'BE'), ('still', 'RB'), ('alive', 'JJ'), ('.', '.')]"
7678,"[('In', 'IN'), ('the', 'AT'), ('written', 'VB'), ('language', 'NN'), ('then', 'RB'), ('can', 'MD'), ('be', 'BE'), ('underlined', 'VB'), ('or', 'CC'), ('italicized', 'VB'), ('to', 'TO'), ('guide', 'VB'), ('the', 'AT'), ('reader', 'NN'), ('here', 'RB'), (',', ','), ('but', 'CC'), ('much', 'RB'), ('of', 'IN'), ('the', 'AT'), ('time', 'NN'), ('the', 'AT'), ('written', 'VB'), ('language', 'NN'), ('simply', 'RB'), ('depends', 'VB'), ('on', 'IN'), ('the', 'AT'), (""reader's"", 'JJ'), ('alertness', 'NN'), (',', ','), ('and', 'CC'), ('a', 'AT'), ('careless', 'JJ'), ('reader', 'NN'), ('will', 'MD'), ('have', 'HV'), ('to', 'TO'), ('back', 'VB'), ('up', 'RP'), ('and', 'CC'), ('reread', 'VB'), ('.', '.')]"
7682,"[('It', 'PP'), ('would', 'MD'), ('doubtless', 'RB'), ('be', 'BE'), ('greatly', 'RB'), ('surprised', 'VB'), ('to', 'TO'), ('be', 'BE'), ('told', 'VB'), ('that', 'CS'), ('in', 'IN'), ('failing', 'VB'), ('to', 'TO'), ('be', 'BE'), ('ecumenical', 'JJ'), ('it', 'PP'), ('is', 'BE'), ('really', 'RB'), ('failing', 'VB'), ('to', 'TO'), ('be', 'BE'), ('the', 'AT'), ('Church', 'NN'), ('of', 'IN'), ('Christ', 'NP'), ('.', '.')]"
7684,"[('She', 'PP'), ('was', 'BE'), ('all', 'AB'), ('he', 'PP'), ('had', 'HV'), (',', ','), ('everything', 'PN'), ('he', 'PP'), ('had', 'HV'), (',', ','), ('everything', 'PN'), ('he', 'PP'), ('wanted', 'VB'), ('.', '.')]"
7690,"[('The', 'AT'), ('Prime', 'JJ'), ('Minister', 'NN'), ('paid', 'VB'), ('his', 'PP'), ('respects', 'NN'), ('to', 'IN'), ('the', 'AT'), ('Buddhist', 'JJ'), ('monks', 'NN'), (',', ','), ('strode', 'VB'), ('rapidly', 'RB'), ('among', 'IN'), ('the', 'AT'), ('houses', 'NN'), (',', ','), ('joked', 'VB'), ('with', 'IN'), ('the', 'AT'), ('local', 'JJ'), ('soldiery', 'NN'), (',', ','), ('and', 'CC'), ('made', 'VB'), ('a', 'AT'), ('speech', 'NN'), ('.', '.')]"
7691,"[('The', 'AT'), ('problems', 'NN'), ('of', 'IN'), ('color', 'NN'), ('change', 'NN'), ('by', 'IN'), ('blanching', 'VB'), ('and', 'CC'), ('liquid', 'JJ'), ('accumulation', 'NN'), ('within', 'IN'), ('the', 'AT'), ('package', 'NN'), ('are', 'BE'), ('the', 'AT'), ('same', 'AP'), ('as', 'CS'), ('for', 'IN'), ('solid', 'JJ'), ('cuts', 'NN'), ('.', '.')]"
