id,tagged_sentence
9343,"[('On', 'IN'), ('being', 'BE'), ('criticized', 'VB'), ('for', 'IN'), ('his', 'PP'), ('arbitrary', 'JJ'), ('behavior', 'NN'), ('--', '--'), ('he', 'PP'), ('answered', 'VB'), (':', ':'), ('``', '``'), ('I', 'PP'), ('have', 'HV'), ('to', 'TO'), ('make', 'VB'), ('decisions', 'NN'), ('.', '.')]"
9346,"[(""Perier's"", 'NP'), ('intrigues', 'HV'), ('gained', 'VB'), ('some', 'DT'), ('successes', 'NN'), ('.', '.')]"
9348,"[('He', 'PP'), ('knew', 'VB'), ('how', 'WR'), ('to', 'TO'), ('shoot', 'VB'), ('down', 'RP'), ('Nazis', 'NN'), ('.', '.')]"
9349,"[('Physically', 'RB'), (',', ','), ('a', 'AT'), ('movie', 'NN'), ('is', 'BE'), ('possible', 'JJ'), ('because', 'CS'), ('a', 'AT'), ('series', 'NN'), ('of', 'IN'), ('images', 'NN'), ('is', 'BE'), ('projected', 'IN'), ('one', 'CD'), ('at', 'IN'), ('a', 'AT'), ('time', 'NN'), ('at', 'IN'), ('such', 'AB'), ('a', 'AT'), ('speed', 'NN'), ('that', 'CS'), ('the', 'AT'), ('eye', 'NN'), ('``', '``'), ('remembers', 'NN'), (""''"", ""''""), ('the', 'AT'), ('one', 'PN'), ('that', 'WP'), ('has', 'HV'), ('gone', 'VB'), ('before', 'IN'), ('even', 'RB'), ('as', 'CS'), ('it', 'PP'), ('registers', 'IN'), ('the', 'AT'), ('one', 'PN'), ('now', 'RB'), ('appearing', 'NN'), ('.', '.')]"
9350,"[('Registered', 'NN'), ('Democrats', 'NN'), ('in', 'IN'), ('New', 'JJ'), ('York', 'NP'), ('City', 'NN'), ('this', 'DT'), ('year', 'NN'), ('have', 'HV'), ('the', 'AT'), ('opportunity', 'NN'), ('to', 'TO'), ('elect', 'VB'), ('their', 'PP'), (""party's"", 'JJ'), ('candidates', 'NN'), ('for', 'IN'), ('Mayor', 'NN'), ('and', 'CC'), ('other', 'AP'), ('municipal', 'NN'), ('posts', 'NN'), ('and', 'CC'), ('the', 'AT'), ('men', 'NN'), ('who', 'WP'), ('will', 'MD'), ('run', 'VB'), ('their', 'PP'), ('party', 'NN'), ('organization', 'NN'), ('.', '.')]"
9352,"[('At', 'IN'), ('these', 'DT'), ('times', 'CS'), ('he', 'PP'), ('felt', 'VB'), ('a', 'AT'), ('kind', 'NN'), ('of', 'IN'), ('pain', 'NN'), ('in', 'IN'), ('his', 'PP'), ('upper', 'PP'), ('chest', 'NN'), (',', ','), ('but', 'CC'), ('it', 'PP'), ('was', 'BE'), ('an', 'AT'), ('objective', 'JJ'), ('pain', 'NN'), (',', ','), ('in', 'IN'), ('no', 'AT'), ('way', 'NN'), ('different', 'NN'), ('from', 'IN'), ('others', 'NN'), ('in', 'IN'), ('intensity', 'NN'), ('and', 'CC'), ('not', '*'), ('different', 'NN'), ('in', 'IN'), ('kind', 'NN'), (';', '.'), (';', '.')]"
9353,"[('I', 'PP'), ('made', 'VB'), ('time', 'NN'), ('and', 'CC'), ('picked', 'VB'), ('him', 'PP'), ('up', 'RP'), ('within', 'IN'), ('ten', 'CD'), ('blocks', 'NN'), ('.', '.')]"
9356,"[('But', 'CC'), ('plain', 'AT'), ('old', 'JJ'), ('bean', 'JJ'), ('soup', 'NN'), (',', ','), ('served', 'NN'), ('daily', 'RB'), ('since', 'IN'), ('the', 'AT'), ('turn', 'NN'), ('of', 'IN'), ('the', 'AT'), ('century', 'NN'), ('(', '('), ('at', 'IN'), ('the', 'AT'), ('insistence', 'NN'), ('of', 'IN'), ('the', 'AT'), ('late', 'JJ'), ('Sen.', ','), ('Fred', 'NP'), ('Dubois', 'NN'), ('of', 'IN'), ('Idaho', 'NP'), (')', ')'), (',', ','), ('made', 'VB'), ('clear', 'JJ'), ('to', 'IN'), ('the', 'AT'), ('citizenry', 'NN'), ('that', 'CS'), ('the', 'AT'), (""Senate's"", 'PP'), ('stomach', 'NN'), ('was', 'BE'), ('in', 'IN'), ('the', 'AT'), ('right', 'JJ'), ('place', 'NN'), ('.', '.')]"
9357,"[('It', 'PP'), ('appears', 'VB'), ('in', 'IN'), ('a', 'AT'), ('form', 'NN'), ('that', 'WP'), ('is', 'BE'), ('admirably', 'RB'), ('suited', 'VB'), ('to', 'IN'), ('the', 'AT'), ('powers', 'NN'), ('of', 'IN'), ('the', 'AT'), ('digital', 'AT'), ('computer', 'NN'), ('.', '.')]"
9359,"[('Tetanus', 'NN'), ('could', 'MD'), ('be', 'BE'), ('avoided', 'VB'), ('by', 'IN'), ('pouring', 'AT'), ('warm', 'JJ'), ('turpentine', 'NN'), ('over', 'IN'), ('a', 'AT'), ('wound', 'NN'), ('.', '.')]"
9360,"[('In', 'IN'), ('the', 'AT'), ('middle', 'JJ'), ('grades', 'NN'), (',', ','), ('however', 'RB'), (',', ','), ('he', 'PP'), ('begins', 'VB'), ('to', 'TO'), ('participate', 'VB'), ('more', 'QL'), ('effectively', 'RB'), ('in', 'IN'), ('group', 'NN'), ('activities', 'NN'), ('such', 'JJ'), ('as', 'CS'), ('selecting', 'IN'), ('a', 'AT'), ('leader', 'NN'), (',', ','), ('helping', 'VB'), ('to', 'TO'), ('make', 'VB'), ('plans', 'NN'), ('and', 'CC'), ('carry', 'VB'), ('on', 'IN'), ('group', 'NN'), ('activities', 'NN'), (',', ','), ('and', 'CC'), ('setting', 'VB'), ('up', 'RP'), ('rules', 'NN'), ('governing', 'VB'), ('the', 'AT'), ('enterprise', 'NN'), ('.', '.')]"
9362,"[('For', 'IN'), ('proper', 'JJ'), ('accreditation', 'NN'), ('of', 'IN'), ('schools', 'NN'), (',', ','), ('teachers', 'NN'), ('in', 'IN'), ('any', 'DT'), ('course', 'NN'), ('must', 'MD'), ('have', 'HV'), ('a', 'AT'), ('degree', 'NN'), ('at', 'IN'), ('least', 'AP'), ('one', 'CD'), ('level', 'NN'), ('above', 'IN'), ('that', 'DT'), ('for', 'IN'), ('which', 'WD'), ('the', 'AT'), ('student', 'NN'), ('is', 'BE'), ('a', 'AT'), ('candidate', 'NN'), ('.', '.')]"
9363,"[('Barbara', 'NP'), ('bought', 'VB'), ('some', 'DT'), ('cotton', 'AT'), ('aprons', 'NN'), (',', ','), ('and', 'CC'), ('Harold', 'PP'), ('bought', 'VB'), ('shoestrings', 'NN'), ('.', '.')]"
9364,"[('I', 'PP'), ('mean', 'VB'), (""''"", ""''"")]"
9365,"[('Ludie', 'NP'), ('took', 'VB'), ('his', 'PP'), ('slingshot', 'NN'), ('and', 'CC'), ('climbed', 'VB'), ('to', 'IN'), ('the', 'AT'), ('rooftop', 'NN'), ('to', 'TO'), ('shoot', 'VB'), ('at', 'IN'), ('crows', 'NN'), ('.', '.')]"
9368,"[('Poor', 'JJ'), (""John's"", 'JJ'), ('rise', 'NN'), ('continued', 'VB'), ('to', 'TO'), ('be', 'BE'), ('meteoric', 'NN'), ('.', '.')]"
9370,"[('The', 'AT'), ('marines', 'NN'), ('let', 'VB'), ('him', 'PP'), ('advance', 'NN'), ('.', '.')]"
9372,"[('Both', 'AB'), ('units', 'NN'), ('of', 'IN'), ('government', 'NN'), ('contribute', 'VB'), ('increasingly', 'QL'), ('large', 'JJ'), ('sums', 'NN'), ('of', 'IN'), ('money', 'NN'), ('to', 'IN'), ('the', 'AT'), ('several', 'AP'), ('local', 'JJ'), ('governments', 'NN'), ('in', 'IN'), ('this', 'DT'), ('state', 'NN'), ('as', 'CS'), ('indicated', 'VB'), ('below', 'RB'), (':', ':')]"
9374,"[('He', 'PP'), ('did', 'DO'), ('not', '*'), ('.', '.')]"
9380,"[('Local', 'JJ'), ('authorities', 'NN'), ('credited', 'IN'), ('the', 'AT'), ('men', 'NN'), ('with', 'IN'), ('saving', 'VB'), ('the', 'AT'), (""girl's"", 'NN'), ('life', 'NN'), ('.', '.')]"
9382,"[('Jackson', 'NP'), (',', ','), ('Miss.', 'NP')]"
9384,"[('And', 'CC'), ('while', 'CS'), ('the', 'AT'), ('nation', 'NN'), ('was', 'BE'), ('formerly', 'NN'), ('named', 'VB'), ('``', '``'), ('The', 'AT'), ('Islamic', 'AT'), ('Republic', 'NN'), ('of', 'IN'), ('Pakistan', 'NN'), (""''"", ""''""), (',', ','), ('it', 'PP'), ('is', 'BE'), ('now', 'RB'), ('simply', ','), ('``', '``'), ('The', 'AT'), ('Republic', 'NN'), ('of', 'IN'), ('Pakistan', 'NN'), (""''"", ""''""), ('.', '.')]"
9386,"[('That', 'DT'), ('is', 'BE'), ('one', 'CD'), ('way', 'NN'), ('to', 'TO'), ('read', 'VB'), ('the', 'AT'), ('findings', 'NN'), (',', ','), ('but', 'CC'), ('again', 'RB'), ('there', 'EX'), ('are', 'BE'), ('other', 'AP'), ('ways', 'NN'), ('.', '.')]"
9388,"[('And', 'CC'), ('in', 'IN'), ('the', 'AT'), ('economy', 'NN'), ('of', 'IN'), ('the', 'AT'), ('book', 'NN'), ('it', 'PP'), ('is', 'BE'), ('not', '*'), ('peripheral', ','), ('but', 'CC'), ('central', 'NN'), ('.', '.')]"
9390,"[(""I'm"", 'PP'), ('not', '*'), ('positive', 'NN'), (',', ','), ('Tim', 'NN'), ('.', '.')]"
9393,"[(""Gross's"", 'NN'), (',', ','), ('being', 'BE'), ('``', '``'), ('outside', 'NN'), (""''"", ""''""), ('the', 'AT'), ('U.N.', 'NP'), ('applied', 'VB'), ('only', 'RB'), ('to', 'IN'), ('a', 'AT'), ('physical', 'JJ'), ('state', 'NN'), (',', ','), ('not', '*'), ('an', 'AT'), ('objective', 'JJ'), ('one', 'CD'), ('.', '.')]"
9394,"[('They', 'PP'), ('have', 'HV'), ('little', ','), ('``', '``'), ('esprit', 'FW'), ('de', 'FW'), ('corps', 'NN'), (""''"", ""''""), ('.', '.')]"
9395,"[('Polyphosphates', 'NN'), ('gave', 'VB'), ('renewed', 'JJ'), ('life', 'NN'), ('to', 'IN'), ('soap', 'NN'), ('products', 'NN'), ('at', 'IN'), ('a', 'AT'), ('time', 'NN'), ('when', 'WR'), ('surfactants', 'NN'), ('were', 'BE'), ('a', 'AT'), ('threat', ','), ('though', 'CS'), ('expensive', 'NN'), (',', ','), ('and', 'CC'), ('these', 'DT'), ('same', 'AP'), ('polyphosphates', 'BE'), ('spelled', 'VB'), ('the', 'AT'), ('decline', 'NN'), ('of', 'IN'), ('soap', 'NN'), ('usage', 'NN'), ('when', 'WR'), ('the', 'AT'), ('synergism', 'NN'), ('between', 'IN'), ('polyphosphates', 'NN'), ('and', 'CC'), ('synthetic', 'JJ'), ('detergent', 'NN'), ('actives', 'NN'), ('was', 'BE'), ('recognized', 'VB'), ('and', 'CC'), ('exploited', 'NN'), ('.', '.')]"
9396,"[('I', 'PP'), ('never', 'RB'), ('had', 'HV'), ('the', 'AT'), ('courage', 'NN'), ('to', 'TO'), ('look', 'VB'), ('at', 'IN'), ('them', 'PP'), (',', ','), ('when', 'WR'), ('my', 'PP'), ('projected', 'AT'), ('volume', 'NN'), ('became', 'VB'), ('hopeless', 'NN'), (',', ','), ('fearing', 'CS'), ('they', 'PP'), ('were', 'BE'), ('poor', 'JJ'), (',', ','), ('until', 'CS'), ('now', 'RB'), ('when', 'WR'), ('I', 'PP'), ('was', 'BE'), ('obliged', 'VB'), ('to', 'TO'), ('do', 'DO'), ('so', 'RB'), ('.', '.')]"
9398,"[('Operators', 'NN'), ('were', 'BE'), ('Arthur', 'AT'), ('Koop', 'NN'), ('and', 'CC'), ('Norman', 'RN'), ('Taylor', 'NN'), ('.', '.')]"
9399,"[('Pozzatti', 'NP'), ('and', 'CC'), ('I', 'PP'), ('endeavored', 'RN'), ('earnestly', 'VB'), ('to', 'TO'), ('record', 'VB'), ('our', 'PP'), ('impressions', 'NN'), ('without', 'IN'), ('the', 'AT'), ('prejudice', 'NN'), ('that', 'CS'), ('the', 'AT'), ('anxiety', 'NN'), ('of', 'IN'), ('our', 'PP'), ('time', 'NN'), ('so', 'QL'), ('easily', 'RB'), ('provokes', 'NN'), ('.', '.')]"
9402,"[('Hence', 'RB'), ('the', 'AT'), ('petitioner', 'NN'), ('had', 'HV'), ('full', 'AT'), ('opportunity', 'NN'), ('to', 'TO'), ('traverse', 'IN'), ('the', 'AT'), ('only', 'AP'), ('conclusions', 'NN'), ('of', 'IN'), ('the', 'AT'), ('Department', 'NN'), ('on', 'IN'), ('file', 'NN'), ('with', 'IN'), ('the', 'AT'), ('Board', 'NN'), ('.', '.')]"
9405,"[('The', 'AT'), ('department', 'NN'), ('is', 'BE'), ('planning', 'VB'), ('to', 'TO'), ('expand', 'VB'), ('its', 'PP'), ('eradication', 'NN'), ('program', 'NN'), ('soon', 'RB'), ('to', 'IN'), ('four', 'CD'), ('additional', 'JJ'), ('counties', 'NN'), ('--', '--'), ('Troup', 'NN'), (',', ','), ('Pierce', 'NN'), (',', ','), ('Bryan', 'NN'), ('and', 'CC'), ('Bulloch', 'NN'), ('--', '--'), ('to', 'TO'), ('treat', 'VB'), ('132,000', 'CD'), ('acres', 'NN'), ('infested', 'VB'), ('by', 'IN'), ('the', 'AT'), ('ants', 'NN'), (',', ','), ('according', 'IN'), ('to', 'IN'), ('W.', 'NP'), ('E.', 'NP'), ('Blasingame', 'AT'), ('state', 'NN'), ('entomologist', 'NN'), ('.', '.')]"
9406,"[('When', 'WR'), ('he', 'PP'), ('discusses', 'IN'), ('the', 'AT'), ('subject', 'NN'), ('matter', 'NN'), ('of', 'IN'), ('poetry', 'NN'), (',', ','), ('he', 'PP'), ('asks', 'VB'), ('what', 'WD'), ('moral', 'TO'), ('effect', 'VB'), ('the', 'AT'), ('scenes', 'NN'), ('will', 'MD'), ('have', 'HV'), ('.', '.')]"
9407,"[('If', 'CS'), ('Mrs.', 'NP'), ('Black', 'NP'), ('was', 'BE'), ('who', 'CS'), ('he', 'PP'), ('thought', 'VB'), ('she', 'PP'), ('was', 'BE'), (',', ','), ('Mr.', 'NP'), (""Black's"", 'IN'), ('Peerless', 'JJ'), ('selling', 'CD'), ('days', 'NN'), ('might', 'MD'), ('well', 'RB'), ('be', 'BE'), ('over', 'NN'), ('.', '.')]"
9411,"[('And', 'CC'), ('I', 'PP'), ('have', 'HV'), ('established', 'VB'), ('that', 'CS'), ('the', 'AT'), ('action', 'NN'), ('of', 'IN'), ('municipal', 'JJ'), (',', ','), ('county', 'NN'), (',', ','), ('or', 'CC'), ('state', 'NN'), ('school', 'NN'), ('boards', 'NN'), ('or', 'CC'), ('boards', 'NN'), ('of', 'IN'), ('education', 'NN'), ('is', 'BE'), ('small', 'JJ'), (',', ','), ('infinitesimally', 'AT'), ('small', 'JJ'), ('in', 'IN'), ('comparison', 'NN'), ('with', 'IN'), ('the', 'AT'), ('number', 'NN'), ('of', 'IN'), ('districts', 'NN'), ('.', '.')]"
9412,"[('Subsequent', 'NN'), ('sections', 'NN'), ('on', 'IN'), ('grants', 'TO'), ('describe', 'VB'), ('the', 'AT'), ('other', 'AP'), ('categories', 'NN'), ('of', 'IN'), ('the', 'AT'), ('grant', 'NN'), ('structure', 'NN'), ('.', '.')]"
9415,"[('Blood', 'NN'), ('in', 'IN'), ('the', 'AT'), ('bathtub', 'NN'), ('where', 'WR'), ('the', 'AT'), ('murderer', 'NN'), ('appears', 'VB'), ('to', 'TO'), ('have', 'HV'), ('washed', 'IN'), ('his', 'PP'), ('hands', 'NN'), ('.', '.')]"
9417,"[('The', 'AT'), ('Department', 'NN'), ('of', 'IN'), ('Defense', 'NN'), ('appropriation', 'JJ'), ('acts', 'NN'), ('for', 'IN'), ('the', 'AT'), ('past', 'NN'), ('several', 'AP'), ('years', 'NN'), ('have', 'HV'), ('contained', 'IN'), ('a', 'AT'), ('rider', 'NN'), ('which', 'WD'), ('limits', 'AT'), ('competitive', 'JJ'), ('bidding', 'VB'), ('by', 'IN'), ('firms', 'NN'), ('in', 'IN'), ('other', 'AP'), ('countries', 'NN'), ('on', 'IN'), ('certain', 'JJ'), ('military', 'JJ'), ('supply', 'NN'), ('items', 'NN'), ('.', '.')]"
9419,"[('What', 'WD'), ('it', 'PP'), ('was', 'BE'), ('Kate', 'PP'), ('could', 'MD'), ('not', '*'), ('fathom', 'NN'), ('.', '.')]"
9425,"[('A', 'AT'), ('bond', 'NN'), ('issue', 'NN'), ('which', 'WD'), ('would', 'MD'), ('have', 'HV'), ('provided', 'VB'), ('some', 'DT'), ('$3.5', 'CD'), ('million', 'CD'), ('for', 'IN'), ('construction', 'NN'), ('of', 'IN'), ('the', 'AT'), ('two', 'CD'), ('900-student', 'JJ'), ('schools', 'NN'), ('was', 'BE'), ('defeated', 'VB'), ('by', 'IN'), ('district', 'AT'), ('voters', 'NN'), ('in', 'IN'), ('January', 'NP'), ('.', '.')]"
9427,"[('Such', 'JJ'), ('sections', 'NN'), ('showed', 'VB'), ('bright', 'JJ'), ('yellow-green', 'AT'), ('specific', 'JJ'), ('fluorescence', 'NN'), ('in', 'IN'), ('the', 'AT'), ('cells', 'NN'), ('of', 'IN'), ('the', 'AT'), ('pseudophloem', 'NN'), ('tissue', 'NN'), ('(', '('), ('Lee', 'NN'), ('and', 'CC'), ('Black', 'NN'), (',', ','), ('1955', 'CD'), (')', ')'), ('.', '.')]"
9430,"[('he', 'PP'), ('is', 'BE'), ('out', 'NN'), ('of', 'IN'), ('place', 'NN'), ('in', 'IN'), ('our', 'PP'), ('times', 'NN'), ('.', '.')]"
9440,"[('The', 'AT'), ('English', 'JJ'), ('lady', 'NN'), ('really', 'RB'), ('wanted', 'VB'), ('to', 'TO'), ('put', 'VB'), ('a', 'AT'), ('wreath', 'NN'), ('on', 'IN'), ('the', 'AT'), ('Garibaldi', 'AT'), ('monument', 'NN'), ('on', 'IN'), ('the', 'AT'), ('30th', 'NN'), ('of', 'IN'), ('April', 'NP'), ('.', '.')]"
9443,"[('The', 'AT'), ('members', 'NN'), ('of', 'IN'), ('the', 'AT'), ('community', 'NN'), ('do', 'DO'), ('not', '*'), ('create', 'IN'), ('the', 'AT'), ('spirit', 'NN'), ('but', 'CC'), ('rather', 'RB'), ('find', 'VB'), ('it', 'PP'), ('present', 'JJ'), ('and', 'CC'), ('waiting', 'VB'), ('for', 'IN'), ('them', 'PP'), ('.', '.')]"
9444,"[('Same', 'AP'), ('as', 'CS'), ('with', 'IN'), ('the', 'AT'), ('Popes', 'NN'), ('.', '.')]"
9446,"[('Romans', 'NP'), ('12', 'NN'), ('.', '.')]"
9448,"[(""Trujillo's"", 'NP'), ('dictatorship', 'NN'), ('had', 'HV'), ('been', 'BE'), ('along', 'IN'), ('conservative', 'NN'), (',', ','), ('right-wing', 'JJ'), ('lines', 'NN'), ('.', '.')]"
9451,"[('The', 'AT'), ('mushrooming', 'NN'), ('of', 'IN'), ('FM', 'JJ'), ('outlets', 'NN'), (',', ','), ('offering', 'CD'), ('concerts', 'NN'), ('(', '('), ('both', 'IN'), ('jazz', 'NN'), ('and', 'CC'), ('classical', 'NN'), (')', ')'), (',', ','), ('lectures', 'NN'), (',', ','), ('and', 'CC'), ('other', 'AP'), ('special', 'JJ'), ('events', 'NN'), (',', ','), ('is', 'BE'), ('a', 'AT'), ('phenomenon', 'NN'), ('which', 'WD'), ('has', 'HV'), ('had', 'HV'), ('a', 'AT'), ('fair', 'JJ'), ('amount', 'NN'), ('of', 'IN'), ('publicity', 'NN'), ('.', '.')]"
9456,"[('the', 'AT'), ('maximum', 'JJ'), ('amount', 'NN'), ('of', 'IN'), ('such', 'JJ'), ('payments', 'NN'), ('which', 'WD'), ('may', 'MD'), ('be', 'BE'), ('made', 'VB'), ('on', 'IN'), ('account', 'NN'), ('of', 'IN'), ('such', 'JJ'), ('sales', 'NN'), ('made', 'VB'), ('during', 'IN'), ('the', 'AT'), ('calendar', 'NN'), ('year', 'NN'), ('1963', 'PP'), ('shall', 'MD'), ('not', '*'), ('exceed', 'VB'), ('$4,500,000', 'NN'), (';', '.'), (';', '.')]"
9459,"[('2.4', 'CD'), ('the', 'AT'), ('continuous', 'JJ'), ('deterministic', 'JJ'), ('process', 'NN')]"
9466,"[('``', '``'), ('Does', 'IN'), ('this', 'DT'), ('bother', 'VB'), ('you', 'PP'), (""''"", ""''""), ('?', '.'), ('?', '.')]"
9467,"[(""How's"", 'WR'), ('about', 'IN'), ('mosaic', 'JJ'), ('tile', 'NN'), (',', ','), ('ceramics', 'NN'), ('or', 'CC'), ('similar', 'JJ'), ('arts', 'NN'), ('and', 'CC'), ('crafts', '.'), ('?', '.'), ('?', '.')]"
9469,"[('Join', 'VB'), ('B', 'VB'), ('to', 'IN'), ('bottom', 'NN'), ('of', 'IN'), ('A', 'NN'), (',', ','), ('scoring', 'NN'), ('and', 'CC'), ('reinforcing', 'VB'), ('with', 'IN'), ('clay', 'NN'), ('coil', 'NN'), ('.', '.')]"
9474,"[('But', 'CC'), ('the', 'AT'), ('attempt', 'NN'), ('itself', 'PP'), ('produced', 'VB'), ('a', 'AT'), ('number', 'NN'), ('of', 'IN'), ('brilliant', 'JJ'), ('works', 'NN'), (',', ','), ('and', 'CC'), ('these', 'DT'), ('form', 'NN'), ('a', 'AT'), ('transition', 'NN'), ('from', 'IN'), ('the', 'AT'), ('early', 'JJ'), ('romantic', 'JJ'), ('period', 'NN'), ('to', 'IN'), ('the', 'AT'), ('new', 'JJ'), ('age', 'NN'), ('of', 'IN'), ('Ibsen', 'NN'), ('and', 'CC'), ('Chekhov', 'NN'), ('.', '.')]"
9481,"[('You', 'PP'), ('have', 'HV'), ('just', 'RB'), ('given', 'VB'), ('me', 'PP'), ('permission', 'NN'), ('to', 'TO'), ('leave', 'VB'), ('France', 'NP'), (',', ','), ('which', 'WD'), ('I', 'PP'), ('did', 'DO'), ('.', '.')]"
9483,"[('Thus', 'RB'), (',', ','), ('one', 'PN'), ('can', 'MD'), ('think', 'VB'), ('of', 'IN'), ('a', 'AT'), ('dictionary', 'NN'), ('entry', 'NN'), ('as', 'CS'), ('a', 'AT'), ('word', 'NN'), ('rather', 'IN'), ('than', 'IN'), ('a', 'AT'), ('form', 'NN'), ('.', '.')]"
9488,"[('``', '``'), ('Now', 'RB'), (',', ','), ('now', 'RB'), (',', ','), (""you're"", 'PP'), ('just', 'RB'), ('guessing', 'NN'), (',', ','), ('Sergeant', 'NN'), (""''"", ""''""), ('.', '.')]"
9490,"[('The', 'AT'), ('former', 'AP'), ('secretary', 'NN'), ('of', 'IN'), ('labor', 'NN'), ('said', 'VB'), ('he', 'PP'), ('was', 'BE'), ('proud', 'JJ'), ('to', 'TO'), ('be', 'BE'), ('an', 'AT'), ('Eisenhower', 'NP'), ('Republican', ','), ('``', '``'), ('and', 'CC'), ('proud', 'VB'), ('to', 'TO'), ('have', 'HV'), ('absorbed', 'IN'), ('his', 'PP'), ('philosophy', 'NN'), (""''"", ""''""), ('while', 'BE'), ('working', 'VB'), ('in', 'IN'), ('his', 'PP'), ('adminstration', 'NN'), ('.', '.')]"
9492,"[('The', 'AT'), ('three', 'CD'), ('--', '--'), ('Miles', 'NP'), ('J.', 'NP'), ('Cooperman', 'NN'), (',', ','), ('Sheldon', 'NP'), ('Teller', 'NN'), (',', ','), ('and', 'CC'), ('Richard', 'NP'), ('Austin', 'NN'), ('--', '--'), ('and', 'CC'), ('eight', 'AT'), ('other', 'AP'), ('defendants', 'NN'), ('are', 'BE'), ('charged', 'VB'), ('in', 'IN'), ('six', 'CD'), ('indictments', 'NN'), ('with', 'IN'), ('conspiracy', 'NN'), ('to', 'TO'), ('violate', 'VB'), ('federal', 'JJ'), ('narcotic', 'JJ'), ('laws', 'NN'), ('.', '.')]"
9494,"[('A', 'AT'), ('restricted', 'NN'), ('frontage', 'NN'), ('may', 'MD'), ('be', 'BE'), ('too', 'QL'), ('crowded', 'VB'), ('an', 'AT'), ('area', 'NN'), ('for', 'IN'), ('public', 'JJ'), ('use', 'NN'), ('.', '.')]"
9497,"[('However', 'RB'), (',', ','), ('the', 'AT'), ('aircraft', 'NN'), ('which', 'WD'), ('we', 'PP'), ('have', 'HV'), ('today', 'NN'), ('are', 'BE'), ('tied', 'VB'), ('to', 'IN'), ('large', 'JJ'), (',', ','), ('``', '``'), ('soft', 'NN'), (""''"", ""''""), ('airfields', 'NN'), ('.', '.')]"
9498,"[('Those', 'DT'), ('who', 'NN'), (',', ','), ('because', 'NN'), ('of', 'IN'), ('population', 'NN'), ('mobility', 'NN'), ('and', 'CC'), ('the', 'AT'), ('reputed', 'AT'), ('desire', 'NN'), ('of', 'IN'), ('employers', 'NN'), ('to', 'TO'), ('train', 'VB'), ('their', 'PP'), ('own', 'JJ'), ('employees', 'NN'), (',', ','), ('would', 'MD'), ('limit', 'IN'), ('vocational', 'JJ'), ('education', 'NN'), ('to', 'IN'), ('general', 'JJ'), ('rather', 'IN'), ('than', 'IN'), ('specific', 'JJ'), ('skills', 'NN'), ('ought', 'VB'), ('to', 'TO'), ('bear', 'VB'), ('in', 'IN'), ('mind', 'NN'), ('the', 'AT'), ('importance', 'NN'), ('of', 'IN'), ('motivation', 'NN'), ('in', 'IN'), ('any', 'DT'), ('kind', 'NN'), ('of', 'IN'), ('school', 'NN'), ('experience', 'NN'), ('.', '.')]"
9499,"[('``', '``'), ('Father', 'NN'), (',', ','), ('is', 'BE'), ('that', 'CS'), ('you', 'PP'), (""''"", ""''""), ('?', '.'), ('?', '.')]"
9500,"[('He', 'PP'), ('moved', 'VB'), ('up', 'RP'), ('and', 'CC'), ('lifted', 'VB'), (""Jess's"", 'NP'), ('pistol', 'VB'), ('out', 'RP'), ('of', 'IN'), ('its', 'PP'), ('holster', 'NN'), ('.', '.')]"
9501,"[('Unfortunately', 'RB'), (',', ','), ('the', 'AT'), ('whole', 'JJ'), ('picture', 'NN'), ('hinges', 'NN'), ('on', 'IN'), ('this', 'DT'), ('romance', 'NN'), (',', ','), ('at', 'IN'), ('the', 'AT'), ('expense', 'NN'), ('of', 'IN'), ('everything', 'PN'), ('else', 'RB'), ('.', '.')]"
9502,"[('It', 'PP'), (""doesn't"", 'DO'), ('take', 'VB'), ('a', 'AT'), ('Gore', 'AT'), ('Vidal', 'VB'), ('to', 'TO'), ('tell', 'VB'), ('you', 'PP'), (""what's"", 'AT'), ('wrong', 'NN'), ('with', 'IN'), ('Cherokee', 'AT'), (""Textile's"", 'AT'), ('slogan', 'NN'), ('(', '('), ('Pitney-Bowes', 'AT'), ('Objects', 'NN'), (""''"", ""''""), (',', ','), ('July', 'NN'), ('1', 'CD'), (')', ')'), ('.', '.')]"
9505,"[('the', 'AT'), ('average', 'JJ'), ('claret', 'NN'), ('is', 'BE'), ('notably', 'RB'), ('longer-lived', 'AP'), ('than', 'IN'), ('its', 'PP'), ('opposite', 'AT'), ('number', 'NN'), (',', ','), ('red', 'JJ'), ('Burgundy', 'NN'), ('.', '.')]"
9506,"[('Carbon', 'NN'), ('resistors', 'NN'), ('and', 'CC'), ('impurity-doped', 'IN'), ('germanium', 'NN'), ('resistors', 'NN'), ('have', 'HV'), ('been', 'BE'), ('investigated', 'VB'), ('for', 'IN'), ('use', 'NN'), ('as', 'CS'), ('precision', 'AT'), ('secondary', 'JJ'), ('thermometers', 'NN'), ('in', 'IN'), ('the', 'AT'), ('liquid', 'NN'), ('helium', 'NN'), ('temperature', 'NN'), ('region', 'NN'), ('.', '.')]"
9509,"[('But', 'CC'), ('you', 'PP'), ('know', 'VB'), ('Bang-Jensen', 'BE'), ('launched', 'VB'), ('an', 'AT'), ('active', 'JJ'), ('campaign', 'NN'), ('against', 'IN'), ('us', 'PP'), ('in', 'IN'), ('the', 'AT'), ('press', 'NN'), ('.', '.')]"
